conn_hash	stmt_id	exec_id	exec_time	sql_type	exe_status	db_ip	client_ip	client_host	app_name	db_user	sql_hash	from_tbs	select_cols	sql_stmt	stmt_bind_vars
conn_15701736004117042936	3	2	2024-11-20 03:03:38	INSERT	SUCCESS	192.168.224.229	10.0.131.195	ERP_USER_HOST103	WEB App	SYSTEM	sql_ea4d192e9be907d1	orders	N/A	INSERT INTO orders (id, name, age, salary) VALUES (53, 'Alice Johnson', 27, 7208)	
conn_15803055954702064595	2	3	2024-11-19 02:54:58	SELECT	SUCCESS	192.168.231.1	10.0.209.189	ERP_USER_HOST104	WEB App	OE	sql_662cbe35eec26e9f	tasks	comm, updated_by, id, comm, product, salary, event_date, id, product	SELECT comm, updated_by, id, comm, product, salary, event_date, id, product FROM tasks WHERE created_by = 'Bob Brown' AND created_by = 'Bob Brown' AND event_date BETWEEN '2024-11-19 02:41:07' AND '2024-11-23 02:41:07'  AND salary < 5699 AND last_update_by = 'Bob Brown' AND department = 'Sales' AND created_by = 'Bob Brown'	'Bob Brown', 'Bob Brown', '2024-11-19 02:41:07', '2024-11-23 02:41:07', 5699, 'Bob Brown', 'Sales', 'Bob Brown'
conn_6660997032102702101	3	2	2024-11-16 02:59:48	SELECT	SUCCESS	192.168.239.23	10.0.20.184	ERP_USER_HOST103	WEB App	HR	sql_3f82672d375b5b03	users	age, produc_name, produc_name, creation_dae, produc_name, creation_dae, created_by	SELECT age, produc_name, produc_name, creation_dae, produc_name, creation_dae, created_by FROM users WHERE salary < 7739 AND name LIKE 'C%' AND event_date BETWEEN '2024-11-19 02:41:07' AND '2024-11-23 02:41:07'  AND event_date BETWEEN '2024-11-19 02:41:07' AND '2024-11-23 02:41:07' 	7739, 'C%', '2024-11-19 02:41:07', '2024-11-23 02:41:07', '2024-11-19 02:41:07', '2024-11-23 02:41:07'
conn_7751697539618778886	3	2	2024-11-17 03:04:47	SELECT	SUCCESS	192.168.126.57	10.0.247.206	ERP_USER_HOST105	SQL*Plus	SH	sql_72208307c5944ae2	departments	product, comm, event_date, produc_name, creation_dae	SELECT product, comm, event_date, produc_name, creation_dae FROM departments WHERE department = 'HR' AND created_by = 'Jane Smith' AND department = 'HR' AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND last_update_by = 'Jane Smith' AND commission = 801.41 AND commission = 801.41 AND commission = 801.41	'HR', 'Jane Smith', 'HR', '2024-11-23 02:41:07', '2024-11-23 02:41:07', 'Jane Smith', 801.41, 801.41, 801.41
conn_11975845756062970046	2	2	2024-11-17 02:51:02	SELECT	FAILURE	192.168.85.95	10.0.91.180	ERP_USER_HOST102	ERP	SYSTEM	sql_cd5d9b3f59ce2bf2	products	age, department, event_date, updated_by, price, salary, product, product, created_by	SELECT age, department, event_date, updated_by, price, salary, product, product, created_by FROM products WHERE age > 30 AND name LIKE 'C%' AND age > 30 AND salary < 8662	30, 'C%', 30, 8662
conn_2558384430449384312	2	2	2024-11-19 02:56:24	SELECT	SUCCESS	192.168.87.98	10.0.7.232	ERP_USER_HOST103	WEB App	APEX_040000	sql_2582d85394e335c0	departments	updated_date, event_date, age, commission, updated_date, product, price	SELECT updated_date, event_date, age, commission, updated_date, product, price FROM departments WHERE salary < 6523 AND created_by = 'Jane Smith' AND age > 31 AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07'  AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07'  AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07'  AND age > 31 AND last_update_by = 'Charlie Davis'	6523, 'Jane Smith', 31, '2024-11-17 02:41:07', '2024-11-23 02:41:07', '2024-11-17 02:41:07', '2024-11-23 02:41:07', '2024-11-17 02:41:07', '2024-11-23 02:41:07', 31, 'Charlie Davis'
conn_7613392604119316494	2	3	2024-11-17 02:57:15	SELECT	FAILURE	192.168.86.215	10.0.159.234	ERP_USER_HOST103	ERP	SYSTEM	sql_4d40ab3bb2c10ef7	products	commission, commission, commission, product, event_date, updated_by, created_by, comm	SELECT commission, commission, commission, product, event_date, updated_by, created_by, comm FROM products WHERE last_update_by = 'Alice Johnson' AND age > 37 AND department = 'Sales' AND salary < 4405	'Alice Johnson', 37, 'Sales', 4405
conn_18015526489310259025	3	1	2024-11-19 03:05:28	INSERT	FAILURE	192.168.117.51	10.0.113.3	ERP_USER_HOST105	ERP	SCOTT	sql_d34bee4e8ab18067	logs	N/A	INSERT INTO logs (id, name, age, salary) VALUES (78, 'John Doe', 39, 5601)	
conn_5818403015405067643	2	2	2024-11-18 02:50:48	INSERT	SUCCESS	192.168.34.215	10.0.151.147	ERP_USER_HOST102	WEB App	SYSTEM	sql_a50b22d896f8394f	events	N/A	INSERT INTO events (id, name, age, salary) VALUES (25, 'Charlie Davis', 39, 9044)	
conn_13578757632426401295	2	3	2024-11-16 02:59:39	SELECT	FAILURE	192.168.218.123	10.0.197.119	ERP_USER_HOST102	ERP	OE	sql_9c4e8223727db86f	tasks	creation_dae, creation_dae, event_date	SELECT creation_dae, creation_dae, event_date FROM tasks WHERE age > 47 AND department = 'Engineering' AND created_by = 'Bob Brown' AND age > 47 AND commission = 729.93 AND department = 'Engineering' AND salary < 4764	47, 'Engineering', 'Bob Brown', 47, 729.93, 'Engineering', 4764
conn_10138430113042742145	2	2	2024-11-18 02:53:57	SELECT	SUCCESS	192.168.231.152	10.0.6.50	ERP_USER_HOST101	WEB App	SH	sql_652cf746062f2154	departments	id, salary, comm, event_date, event_date, commission, creation_dae, created_by, age, age, updated_by, price, event_date	SELECT id, salary, comm, event_date, event_date, commission, creation_dae, created_by, age, age, updated_by, price, event_date FROM departments WHERE age > 49 AND last_update_by = 'Jane Smith' AND name LIKE 'B%' AND last_update_by = 'Jane Smith' AND commission = 221.58	49, 'Jane Smith', 'B%', 'Jane Smith', 221.58
conn_18365025783177537740	2	2	2024-11-17 02:57:56	SELECT	SUCCESS	192.168.78.217	10.0.243.244	ERP_USER_HOST103	ERP	SH	sql_20490899a794df1d	events	produc_name, produc_name, updated_date, event_date, age, age, creation_dae, comm, product, price, updated_by, age	SELECT produc_name, produc_name, updated_date, event_date, age, age, creation_dae, comm, product, price, updated_by, age FROM events WHERE created_by = 'John Doe' AND created_by = 'John Doe' AND department = 'Sales' AND department = 'Sales'	'John Doe', 'John Doe', 'Sales', 'Sales'
conn_15045067220901693289	2	1	2024-11-16 02:49:48	SELECT	FAILURE	192.168.30.236	10.0.251.249	ERP_USER_HOST105	ERP	IX	sql_1f3ed2681ba443d2	departments	creation_dae, creation_dae, creation_dae, produc_name, id, produc_name	SELECT creation_dae, creation_dae, creation_dae, produc_name, id, produc_name FROM departments WHERE age > 48 AND commission = 177.04 AND salary < 7593 AND name LIKE 'C%' AND last_update_by = 'Bob Brown'	48, 177.04, 7593, 'C%', 'Bob Brown'
conn_17614841974643269307	2	1	2024-11-16 02:52:21	SELECT	FAILURE	192.168.52.161	10.0.54.165	ERP_USER_HOST102	WEB App	APEX_040000	sql_73d54b736de6ae47	projects	commission, produc_name, department, id, commission, updated_by, id, age, id	SELECT commission, produc_name, department, id, commission, updated_by, id, age, id FROM projects WHERE created_by = 'Bob Brown' AND age > 45 AND created_by = 'Bob Brown' AND event_date BETWEEN '2024-11-19 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 740.57 AND name LIKE 'C%' AND last_update_by = 'Alice Johnson' AND age > 45	'Bob Brown', 45, 'Bob Brown', '2024-11-19 02:41:07', '2024-11-23 02:41:07', 740.57, 'C%', 'Alice Johnson', 45
conn_14447753133512831833	3	1	2024-11-18 02:58:45	SELECT	SUCCESS	192.168.127.30	10.0.175.55	ERP_USER_HOST102	ERP	ANONYMOUS	sql_f4f89059d96fc1ac	orders	commission, commission, product, updated_date, product, created_by	SELECT commission, commission, product, updated_date, product, created_by FROM orders WHERE name LIKE 'A%' AND age > 48 AND name LIKE 'A%' AND created_by = 'Bob Brown' AND name LIKE 'A%' AND event_date BETWEEN '2024-11-21 02:41:07' AND '2024-11-23 02:41:07'  AND last_update_by = 'Charlie Davis' AND age > 48	'A%', 48, 'A%', 'Bob Brown', 'A%', '2024-11-21 02:41:07', '2024-11-23 02:41:07', 'Charlie Davis', 48
conn_8374149793875123906	2	3	2024-11-16 02:55:56	SELECT	SUCCESS	192.168.225.18	10.0.219.230	ERP_USER_HOST101	ERP	ANONYMOUS	sql_e29cd5bc50ea2fb1	departments	updated_date, updated_date, id, commission, comm	SELECT updated_date, updated_date, id, commission, comm FROM departments WHERE event_date BETWEEN '2024-11-18 02:41:07' AND '2024-11-23 02:41:07'  AND last_update_by = 'Bob Brown' AND last_update_by = 'Bob Brown' AND last_update_by = 'Bob Brown' AND name LIKE 'C%'	'2024-11-18 02:41:07', '2024-11-23 02:41:07', 'Bob Brown', 'Bob Brown', 'Bob Brown', 'C%'
conn_13702100207259467869	2	1	2024-11-16 02:47:33	SELECT	SUCCESS	192.168.42.232	10.0.94.138	ERP_USER_HOST101	ERP	OE	sql_b630e7db9a5ebb2e	products	updated_by, id, creation_dae	SELECT updated_by, id, creation_dae FROM products WHERE name LIKE 'C%' AND last_update_by = 'John Doe' AND age > 20 AND event_date BETWEEN '2024-11-18 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 530.37	'C%', 'John Doe', 20, '2024-11-18 02:41:07', '2024-11-23 02:41:07', 530.37
conn_16996186170054508421	2	2	2024-11-18 02:57:10	SELECT	SUCCESS	192.168.164.162	10.0.36.178	ERP_USER_HOST103	ERP	SYSTEM	sql_71c66747236687df	salaries	salary, created_by, department	SELECT salary, created_by, department FROM salaries WHERE age > 44 AND age > 44 AND commission = 114.95 AND name LIKE 'C%' AND created_by = 'Bob Brown' AND commission = 114.95 AND age > 44 AND event_date BETWEEN '2024-11-20 02:41:07' AND '2024-11-23 02:41:07' 	44, 44, 114.95, 'C%', 'Bob Brown', 114.95, 44, '2024-11-20 02:41:07', '2024-11-23 02:41:07'
conn_11975845756062970046	2	3	2024-11-17 02:51:54	ALTER	SUCCESS	192.168.207.193	10.0.20.77	ERP_USER_HOST101	ERP	SCOTT	sql_266217cf8a8a81e4	salaries	N/A	ALTER TABLE salaries ADD COLUMN attribute01 INT	
conn_4746128667414033179	2	1	2024-11-18 02:45:40	SELECT	FAILURE	192.168.212.157	10.0.0.87	ERP_USER_HOST102	WEB App	SYS	sql_770a4a7440c9a0b6	projects	product, created_by, salary, product	SELECT product, created_by, salary, product FROM projects WHERE age > 26 AND name LIKE 'A%' AND name LIKE 'A%' AND name LIKE 'A%' AND department = 'Engineering' AND salary < 8192 AND name LIKE 'A%' AND event_date BETWEEN '2024-11-22 02:41:07' AND '2024-11-23 02:41:07' 	26, 'A%', 'A%', 'A%', 'Engineering', 8192, 'A%', '2024-11-22 02:41:07', '2024-11-23 02:41:07'
conn_13023219830572754319	2	1	2024-11-18 02:48:11	SELECT	FAILURE	192.168.107.72	10.0.195.91	ERP_USER_HOST102	ERP	SCOTT	sql_1c564c61e77746d3	users	price, department, id, product, commission	SELECT price, department, id, product, commission FROM users WHERE age > 46 AND event_date BETWEEN '2024-11-18 02:41:07' AND '2024-11-23 02:41:07'  AND created_by = 'Bob Brown' AND salary < 8282 AND last_update_by = 'Charlie Davis' AND age > 46 AND salary < 8282 AND last_update_by = 'Charlie Davis'	46, '2024-11-18 02:41:07', '2024-11-23 02:41:07', 'Bob Brown', 8282, 'Charlie Davis', 46, 8282, 'Charlie Davis'
conn_13331526357950274029	2	3	2024-11-18 02:55:01	DELETE	SUCCESS	192.168.176.8	10.0.22.223	ERP_USER_HOST102	PL/SQL Developer	OE	sql_884864b839090bb2	projects	N/A	DELETE FROM projects WHERE commission = 732.57 AND age > 27 AND department = 'Sales' AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07'  AND last_update_by = 'Charlie Davis' AND last_update_by = 'Charlie Davis' AND last_update_by = 'Charlie Davis'	732.57, 27, 'Sales', '2024-11-17 02:41:07', '2024-11-23 02:41:07', 'Charlie Davis', 'Charlie Davis', 'Charlie Davis'
conn_15409338961585347588	2	1	2024-11-20 02:49:28	SELECT	SUCCESS	192.168.58.129	10.0.203.110	ERP_USER_HOST101	ERP	IX	sql_90f65ef355c63278	orders	created_by, age, commission, produc_name, event_date, age, comm, price, price, comm, price	SELECT created_by, age, commission, produc_name, event_date, age, comm, price, price, comm, price FROM orders WHERE commission = 756.81 AND event_date BETWEEN '2024-11-19 02:41:07' AND '2024-11-23 02:41:07'  AND salary < 7902 AND last_update_by = 'Jane Smith' AND created_by = 'John Doe' AND created_by = 'John Doe' AND age > 46 AND commission = 756.81	756.81, '2024-11-19 02:41:07', '2024-11-23 02:41:07', 7902, 'Jane Smith', 'John Doe', 'John Doe', 46, 756.81
conn_15052627440987226512	2	1	2024-11-17 02:50:10	UPDATE	SUCCESS	192.168.3.79	10.0.216.68	ERP_USER_HOST103	SQL Developer	SYS	sql_2ad7b6ae5048b288	users	N/A	UPDATE users SET salary = 8839 WHERE department = 'Sales' AND created_by = 'Bob Brown' AND commission = 302.22 AND created_by = 'Bob Brown' AND created_by = 'Bob Brown' AND last_update_by = 'Charlie Davis'	'Sales', 'Bob Brown', 302.22, 'Bob Brown', 'Bob Brown', 'Charlie Davis'
conn_16023181263865345522	2	3	2024-11-17 02:58:40	SELECT	FAILURE	192.168.43.215	10.0.4.63	ERP_USER_HOST105	ERP	HR	sql_8c5684b16d8bcebe	tasks	salary	SELECT salary FROM tasks WHERE age > 28 AND name LIKE 'A%' AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND department = 'HR' AND created_by = 'Charlie Davis' AND last_update_by = 'John Doe' AND commission = 336.06 AND age > 28	28, 'A%', '2024-11-23 02:41:07', '2024-11-23 02:41:07', 'HR', 'Charlie Davis', 'John Doe', 336.06, 28
conn_4342488938832067318	2	2	2024-11-19 02:53:54	SELECT	SUCCESS	192.168.248.190	10.0.211.174	ERP_USER_HOST101	ERP	SYS	sql_515e502a1c0feb3e	employees	age, age, product, event_date, updated_by, department, age	SELECT age, age, product, event_date, updated_by, department, age FROM employees WHERE last_update_by = 'John Doe' AND salary < 6098 AND created_by = 'Jane Smith' AND created_by = 'Jane Smith'	'John Doe', 6098, 'Jane Smith', 'Jane Smith'
conn_13578757632426401295	3	1	2024-11-16 03:05:21	INSERT	FAILURE	192.168.235.130	10.0.140.215	ERP_USER_HOST105	Toad	APEX_040000	sql_d34bee4e8ab18067	logs	N/A	INSERT INTO logs (id, name, age, salary) VALUES (77, 'Bob Brown', 21, 4540)	
conn_10957620957532258388	2	2	2024-11-18 02:57:45	SELECT	FAILURE	192.168.87.97	10.0.228.192	ERP_USER_HOST103	WEB App	IX	sql_b2f5ee2dc2b2b6ba	departments	price, creation_dae, updated_date, commission	SELECT price, creation_dae, updated_date, commission FROM departments WHERE created_by = 'Bob Brown' AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 334.50 AND department = 'HR' AND age > 31 AND commission = 334.50 AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07' 	'Bob Brown', '2024-11-23 02:41:07', '2024-11-23 02:41:07', '2024-11-23 02:41:07', '2024-11-23 02:41:07', 334.50, 'HR', 31, 334.50, '2024-11-23 02:41:07', '2024-11-23 02:41:07'
conn_1638508602592703167	2	3	2024-11-19 02:55:09	SELECT	SUCCESS	192.168.39.241	10.0.162.61	ERP_USER_HOST104	WEB App	SYS	sql_5bf782e3fe5f2fa0	salaries	creation_dae, creation_dae, updated_by, age, age, department, event_date, id, created_by, comm, department, comm, produc_name	SELECT creation_dae, creation_dae, updated_by, age, age, department, event_date, id, created_by, comm, department, comm, produc_name FROM salaries WHERE department = 'Sales' AND salary < 8557 AND name LIKE 'A%' AND age > 28	'Sales', 8557, 'A%', 28
conn_10138430113042742145	2	3	2024-11-18 02:55:21	INSERT	SUCCESS	192.168.176.106	10.0.219.14	ERP_USER_HOST104	ERP	SYS	sql_4f4684779ceafa8c	tasks	N/A	INSERT INTO tasks (id, name, age, salary) VALUES (12, 'Jane Smith', 28, 9227)	
conn_15204356696329352007	3	2	2024-11-19 03:04:53	SELECT	SUCCESS	192.168.86.184	10.0.3.39	ERP_USER_HOST104	ERP	IX	sql_f9ee128fd164399d	tasks	id, price, department, price	SELECT id, price, department, price FROM tasks WHERE last_update_by = 'Jane Smith' AND salary < 5609 AND salary < 5609 AND created_by = 'John Doe' AND department = 'HR' AND name LIKE 'C%' AND last_update_by = 'Jane Smith' AND department = 'HR'	'Jane Smith', 5609, 5609, 'John Doe', 'HR', 'C%', 'Jane Smith', 'HR'
conn_10666979604126368686	2	1	2024-11-16 02:52:13	DELETE	SUCCESS	192.168.34.156	10.0.209.150	ERP_USER_HOST101	WEB App	SH	sql_7ec5e453b9204d72	employees	N/A	DELETE FROM employees WHERE salary < 6981 AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07'  AND last_update_by = 'Bob Brown' AND created_by = 'Bob Brown' AND last_update_by = 'Bob Brown' AND salary < 6981 AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07'  AND created_by = 'Bob Brown'	6981, '2024-11-17 02:41:07', '2024-11-23 02:41:07', 'Bob Brown', 'Bob Brown', 'Bob Brown', 6981, '2024-11-17 02:41:07', '2024-11-23 02:41:07', 'Bob Brown'
conn_3216072258382364426	3	2	2024-11-16 03:00:25	SELECT	SUCCESS	192.168.193.93	10.0.158.172	ERP_USER_HOST105	WEB App	IX	sql_01cf8f77bb8c8e08	tasks	price, creation_dae, id, updated_by, price, department, comm	SELECT price, creation_dae, id, updated_by, price, department, comm FROM tasks WHERE name LIKE 'C%' AND created_by = 'Bob Brown' AND salary < 6638 AND last_update_by = 'John Doe' AND age > 25	'C%', 'Bob Brown', 6638, 'John Doe', 25
conn_12797091162198031995	2	1	2024-11-20 02:51:20	SELECT	FAILURE	192.168.34.92	10.0.109.215	ERP_USER_HOST105	ERP	OE	sql_b07dc06e200b9754	logs	salary, comm, event_date	SELECT salary, comm, event_date FROM logs WHERE last_update_by = 'Alice Johnson' AND name LIKE 'C%' AND created_by = 'Bob Brown' AND name LIKE 'C%' AND commission = 521.38 AND last_update_by = 'Alice Johnson' AND last_update_by = 'Alice Johnson'	'Alice Johnson', 'C%', 'Bob Brown', 'C%', 521.38, 'Alice Johnson', 'Alice Johnson'
conn_8216480881201710614	3	2	2024-11-19 03:07:35	SELECT	SUCCESS	192.168.70.229	10.0.36.47	ERP_USER_HOST104	ERP	SYS	sql_42fa41167cd0caed	orders	age, age, price, updated_by, commission, price, updated_by, age, produc_name, price, updated_date, creation_dae, updated_date	SELECT age, age, price, updated_by, commission, price, updated_by, age, produc_name, price, updated_date, creation_dae, updated_date FROM orders WHERE event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND salary < 5858 AND salary < 5858 AND department = 'HR'	'2024-11-23 02:41:07', '2024-11-23 02:41:07', 5858, 5858, 'HR'
conn_11975845756062970046	3	1	2024-11-17 02:53:53	INSERT	FAILURE	192.168.93.10	10.0.104.50	ERP_USER_HOST104	ERP	SYS	sql_d34bee4e8ab18067	logs	N/A	INSERT INTO logs (id, name, age, salary) VALUES (85, 'John Doe', 31, 5065)	
conn_396016303895343836	2	3	2024-11-18 02:57:35	SELECT	SUCCESS	192.168.116.200	10.0.58.29	ERP_USER_HOST104	WEB App	IX	sql_90490f79ee0b4db6	employees	commission, id, age, id, created_by, department, updated_by	SELECT commission, id, age, id, created_by, department, updated_by FROM employees WHERE created_by = 'John Doe' AND age > 41 AND last_update_by = 'Charlie Davis' AND salary < 8320 AND age > 41 AND salary < 8320 AND commission = 453.80 AND name LIKE 'A%'	'John Doe', 41, 'Charlie Davis', 8320, 41, 8320, 453.80, 'A%'
conn_5752252094973410709	2	2	2024-11-16 02:51:14	DELETE	FAILURE	192.168.203.13	10.0.87.5	ERP_USER_HOST104	ERP	OE	sql_65ce3481ad9fb660	tasks	N/A	DELETE FROM tasks WHERE department = 'Sales' AND salary < 7348 AND age > 45 AND last_update_by = 'Jane Smith' AND age > 45 AND last_update_by = 'Jane Smith' AND salary < 7348 AND event_date BETWEEN '2024-11-19 02:41:07' AND '2024-11-23 02:41:07' 	'Sales', 7348, 45, 'Jane Smith', 45, 'Jane Smith', 7348, '2024-11-19 02:41:07', '2024-11-23 02:41:07'
conn_14447040431572921456	2	2	2024-11-16 02:47:03	SELECT	FAILURE	192.168.187.228	10.0.12.219	ERP_USER_HOST104	WEB App	SCOTT	sql_079aa717845905e5	events	age, department, id, comm, updated_date	SELECT age, department, id, comm, updated_date FROM events WHERE last_update_by = 'Alice Johnson' AND salary < 7695 AND department = 'HR' AND created_by = 'Jane Smith'	'Alice Johnson', 7695, 'HR', 'Jane Smith'
conn_11062185744696670077	2	2	2024-11-18 02:51:21	SELECT	FAILURE	192.168.157.171	10.0.213.86	ERP_USER_HOST103	WEB App	HR	sql_ac3d069e89cddc4b	departments	product, id, age, updated_by, produc_name, product, department, price, updated_date, id, price, department, creation_dae	SELECT product, id, age, updated_by, produc_name, product, department, price, updated_date, id, price, department, creation_dae FROM departments WHERE age > 30 AND department = 'Sales' AND age > 30 AND department = 'Sales' AND event_date BETWEEN '2024-11-21 02:41:07' AND '2024-11-23 02:41:07'  AND department = 'Sales' AND age > 30 AND age > 30	30, 'Sales', 30, 'Sales', '2024-11-21 02:41:07', '2024-11-23 02:41:07', 'Sales', 30, 30
conn_4163121452063488286	2	1	2024-11-17 02:55:11	SELECT	FAILURE	192.168.204.12	10.0.40.90	ERP_USER_HOST102	WEB App	SYS	sql_73d1335eee752e78	tasks	event_date, creation_dae, id, id, comm, commission, produc_name, product, updated_by, comm, creation_dae	SELECT event_date, creation_dae, id, id, comm, commission, produc_name, product, updated_by, comm, creation_dae FROM tasks WHERE name LIKE 'C%' AND event_date BETWEEN '2024-11-20 02:41:07' AND '2024-11-23 02:41:07'  AND last_update_by = 'Bob Brown' AND age > 33 AND commission = 655.52 AND event_date BETWEEN '2024-11-20 02:41:07' AND '2024-11-23 02:41:07'  AND age > 33 AND commission = 655.52	'C%', '2024-11-20 02:41:07', '2024-11-23 02:41:07', 'Bob Brown', 33, 655.52, '2024-11-20 02:41:07', '2024-11-23 02:41:07', 33, 655.52
conn_6667939579189332186	2	3	2024-11-18 02:49:59	SELECT	SUCCESS	192.168.154.41	10.0.230.185	ERP_USER_HOST104	ERP	SYS	sql_2ae1672b27d57121	orders	id, product, salary, product, created_by, id, comm	SELECT id, product, salary, product, created_by, id, comm FROM orders WHERE created_by = 'Charlie Davis' AND department = 'Sales' AND last_update_by = 'Charlie Davis' AND event_date BETWEEN '2024-11-18 02:41:07' AND '2024-11-23 02:41:07' 	'Charlie Davis', 'Sales', 'Charlie Davis', '2024-11-18 02:41:07', '2024-11-23 02:41:07'
conn_6660997032102702101	3	3	2024-11-16 03:01:18	UPDATE	FAILURE	192.168.165.223	10.0.35.131	ERP_USER_HOST104	ERP	SH	sql_9a7d156542e04abd	products	N/A	UPDATE products SET salary = 7009 WHERE name LIKE 'A%' AND event_date BETWEEN '2024-11-20 02:41:07' AND '2024-11-23 02:41:07'  AND commission = 632.25 AND salary < 6182 AND created_by = 'John Doe' AND age > 39 AND event_date BETWEEN '2024-11-20 02:41:07' AND '2024-11-23 02:41:07' 	'A%', '2024-11-20 02:41:07', '2024-11-23 02:41:07', 632.25, 6182, 'John Doe', 39, '2024-11-20 02:41:07', '2024-11-23 02:41:07'
conn_15701736004117042936	3	3	2024-11-20 03:05:29	SELECT	SUCCESS	192.168.66.43	10.0.20.219	ERP_USER_HOST102	ERP	OE	sql_dae5cb5319bcc5f3	projects	updated_date	SELECT updated_date FROM projects WHERE age > 39 AND salary < 8522 AND name LIKE 'B%' AND last_update_by = 'Alice Johnson' AND salary < 8522 AND name LIKE 'B%'	39, 8522, 'B%', 'Alice Johnson', 8522, 'B%'
conn_7751697539618778886	3	3	2024-11-17 03:08:50	SELECT	SUCCESS	192.168.119.253	10.0.139.138	ERP_USER_HOST101	WEB App	SCOTT	sql_b0a0dfa44d04a3cd	logs	creation_dae, age, updated_date, commission, updated_by, price	SELECT creation_dae, age, updated_date, commission, updated_by, price FROM logs WHERE created_by = 'Alice Johnson' AND name LIKE 'C%' AND department = 'Engineering' AND event_date BETWEEN '2024-11-17 02:41:07' AND '2024-11-23 02:41:07'  AND age > 23 AND age > 23 AND last_update_by = 'Jane Smith'	'Alice Johnson', 'C%', 'Engineering', '2024-11-17 02:41:07', '2024-11-23 02:41:07', 23, 23, 'Jane Smith'
conn_15803055954702064595	3	1	2024-11-19 02:58:36	SELECT	FAILURE	192.168.250.209	10.0.65.117	ERP_USER_HOST103	WEB App	PM	sql_16aa8c7995480cd5	tasks	creation_dae, product, creation_dae, price, salary, created_by, updated_by, age, department	SELECT creation_dae, product, creation_dae, price, salary, created_by, updated_by, age, department FROM tasks WHERE commission = 278.36 AND name LIKE 'B%' AND salary < 3778 AND last_update_by = 'John Doe' AND event_date BETWEEN '2024-11-18 02:41:07' AND '2024-11-23 02:41:07' 	278.36, 'B%', 3778, 'John Doe', '2024-11-18 02:41:07', '2024-11-23 02:41:07'
conn_1387222248136425417	2	2	2024-11-19 02:55:45	UPDATE	SUCCESS	192.168.202.131	10.0.14.118	ERP_USER_HOST105	PL/SQL Developer	APEX_040000	sql_0ada0ad3d46ee46e	orders	N/A	UPDATE orders SET salary = 6403 WHERE commission = 505.10 AND department = 'Engineering' AND last_update_by = 'Jane Smith' AND salary < 7348 AND created_by = 'Charlie Davis' AND last_update_by = 'Jane Smith' AND department = 'Engineering' AND last_update_by = 'Jane Smith'	505.10, 'Engineering', 'Jane Smith', 7348, 'Charlie Davis', 'Jane Smith', 'Engineering', 'Jane Smith'
conn_7613392604119316494	3	1	2024-11-17 03:01:24	UPDATE	SUCCESS	192.168.64.216	10.0.245.58	ERP_USER_HOST104	ERP	SCOTT	sql_0151f8df50227f9a	projects	N/A	UPDATE projects SET salary = 4442 WHERE commission = 137.57 AND salary < 4908 AND created_by = 'Alice Johnson' AND created_by = 'Alice Johnson' AND department = 'Engineering' AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07'  AND name LIKE 'C%' AND commission = 137.57	137.57, 4908, 'Alice Johnson', 'Alice Johnson', 'Engineering', '2024-11-23 02:41:07', '2024-11-23 02:41:07', 'C%', 137.57
conn_2558384430449384312	2	3	2024-11-19 03:01:09	SELECT	SUCCESS	192.168.64.171	10.0.44.155	ERP_USER_HOST103	WEB App	ANONYMOUS	sql_2f433e41c4171d5d	salaries	event_date	SELECT event_date FROM salaries WHERE created_by = 'John Doe' AND department = 'Engineering' AND commission = 340.02 AND created_by = 'John Doe' AND created_by = 'John Doe' AND created_by = 'John Doe' AND event_date BETWEEN '2024-11-23 02:41:07' AND '2024-11-23 02:41:07' 	'John Doe', 'Engineering', 340.02, 'John Doe', 'John Doe', 'John Doe', '2024-11-23 02:41:07', '2024-11-23 02:41:07'
conn_5818403015405067643	2	3	2024-11-18 02:51:42	SELECT	FAILURE	192.168.49.199	10.0.204.84	ERP_USER_HOST103	WEB App	OE	sql_05516340a54e69f3	salaries	commission, age, product, department, event_date, commission, produc_name, updated_date	SELECT commission, age, product, department, event_date, commission, produc_name, updated_date FROM salaries WHERE created_by = 'Bob Brown' AND salary < 8535 AND name LIKE 'B%' AND commission = 645.56 AND age > 43 AND age > 43 AND commission = 645.56	'Bob Brown', 8535, 'B%', 645.56, 43, 43, 645.56
